"","State","Date","Deaths","Confirmed","Recovered","Active","Population","Deaths.per.capita","Confirmed.per.capita","Active.per.capita","Name"
"209","Alaska",2020-04-22,9,335,0,326,731545,1.23027291554176e-05,0.000457934918562768,0.00044563218940735,"Alaska"
"210","Alaska",2020-04-19,9,319,0,310,731545,1.23027291554176e-05,0.000436063400064248,0.00042376067090883,"Alaska"
"211","Alaska",2020-03-18,0,6,0,6,731545,0,8.2018194369451e-06,8.2018194369451e-06,"Alaska"
"212","Alaska",2020-05-26,10,410,0,400,731545,1.36696990615752e-05,0.000560457661524582,0.000546787962463006,"Alaska"
"213","Alaska",2020-07-06,16,1162,0,1146,731545,2.18715184985203e-05,0.00158841903095503,0.00156654751245651,"Alaska"
"214","Alaska",2020-04-12,8,272,0,264,731545,1.09357592492601e-05,0.000371815814474844,0.000360880055225584,"Alaska"
"215","Alaska",2020-03-23,0,30,0,30,731545,0,4.10090971847255e-05,4.10090971847255e-05,"Alaska"
"216","Alaska",2020-04-03,3,157,0,154,731545,4.10090971847255e-06,0.00021461427526673,0.000210513365548257,"Alaska"
"217","Alaska",2020-05-17,10,388,0,378,731545,1.36696990615752e-05,0.000530384323589116,0.000516714624527541,"Alaska"
"218","Alaska",2020-05-04,9,370,0,361,731545,1.23027291554176e-05,0.000505778865278281,0.000493476136122863,"Alaska"
"219","Alaska",2020-05-24,10,407,0,397,731545,1.36696990615752e-05,0.000556356751806109,0.000542687052744534,"Alaska"
"220","Alaska",2020-04-25,9,339,0,330,731545,1.23027291554176e-05,0.000463402798187398,0.00045110006903198,"Alaska"
"221","Alaska",2020-06-07,10,543,0,533,731545,1.36696990615752e-05,0.000742264659043531,0.000728594959981956,"Alaska"
"222","Alaska",2020-05-25,10,408,0,398,731545,1.36696990615752e-05,0.000557723721712267,0.000544054022650691,"Alaska"
"223","Alaska",2020-06-21,12,752,0,740,731545,1.64036388738902e-05,0.00102796136943045,0.00101155773055656,"Alaska"
"224","Alaska",2020-04-15,9,293,0,284,731545,1.23027291554176e-05,0.000400522182504152,0.000388219453348735,"Alaska"
"225","Alaska",2020-07-19,18,1875,0,1857,731545,2.46054583108353e-05,0.00256306857404534,0.00253846311573451,"Alaska"
"226","Alaska",2020-05-05,9,371,0,362,731545,1.23027291554176e-05,0.000507145835184438,0.000494843106029021,"Alaska"
"227","Alaska",2020-05-29,10,429,0,419,731545,1.36696990615752e-05,0.000586430089741574,0.000572760390679999,"Alaska"
"228","Alaska",2020-06-11,11,609,0,598,731545,1.50366689677327e-05,0.000832484672849927,0.000817448003882195,"Alaska"
"229","Alaska",2020-05-03,9,368,0,359,731545,1.23027291554176e-05,0.000503044925465966,0.000490742196310548,"Alaska"
"230","Alaska",2020-05-06,10,372,0,362,731545,1.36696990615752e-05,0.000508512805090596,0.000494843106029021,"Alaska"
"231","Alaska",2020-07-20,18,1950,0,1932,731545,2.46054583108353e-05,0.00266559131700716,0.00264098585869632,"Alaska"
"232","Alaska",2020-06-03,10,504,0,494,731545,1.36696990615752e-05,0.000688952832703388,0.000675283133641813,"Alaska"
"233","Alaska",2020-03-15,0,1,0,1,731545,0,1.36696990615752e-06,1.36696990615752e-06,"Alaska"
"234","Alaska",2020-05-31,10,459,0,449,731545,1.36696990615752e-05,0.0006274391869263,0.000613769487864725,"Alaska"
"235","Alaska",2020-04-17,9,309,0,300,731545,1.23027291554176e-05,0.000422393701002672,0.000410090971847255,"Alaska"
"236","Alaska",2020-03-22,0,20,0,20,731545,0,2.73393981231503e-05,2.73393981231503e-05,"Alaska"
"237","Alaska",2020-06-01,10,466,0,456,731545,1.36696990615752e-05,0.000637007976269402,0.000623338277207827,"Alaska"
"238","Alaska",2020-06-15,12,663,0,651,731545,1.64036388738902e-05,0.000906301047782433,0.000889897408908543,"Alaska"
"239","Alaska",2020-07-01,14,975,0,961,731545,1.91375786862052e-05,0.00133279565850358,0.00131365807981737,"Alaska"
"240","Alaska",2020-05-16,10,388,0,378,731545,1.36696990615752e-05,0.000530384323589116,0.000516714624527541,"Alaska"
"241","Alaska",2020-05-02,9,365,0,356,731545,1.23027291554176e-05,0.000498944015747493,0.000486641286592076,"Alaska"
"242","Alaska",2020-07-08,17,1222,0,1205,731545,2.32384884046778e-05,0.00167043722532448,0.00164719873691981,"Alaska"
"243","Alaska",2020-06-25,12,813,0,801,731545,1.64036388738902e-05,0.00111134653370606,0.00109494289483217,"Alaska"
"244","Alaska",2020-06-30,14,937,0,923,731545,1.91375786862052e-05,0.00128085080206959,0.00126171322338339,"Alaska"
"245","Alaska",2020-07-13,17,1539,0,1522,731545,2.32384884046778e-05,0.00210376668557642,0.00208052819717174,"Alaska"
"246","Alaska",2020-03-21,0,15,0,15,731545,0,2.05045485923627e-05,2.05045485923627e-05,"Alaska"
"247","Alaska",2020-06-17,12,695,0,683,731545,1.64036388738902e-05,0.000950044084779474,0.000933640445905583,"Alaska"
"248","Alaska",2020-04-26,9,340,0,331,731545,1.23027291554176e-05,0.000464769768093555,0.000452467038938138,"Alaska"
"249","Alaska",2020-06-04,10,512,0,502,731545,1.36696990615752e-05,0.000699888591952648,0.000686218892891073,"Alaska"
"250","Alaska",2020-07-18,18,1796,0,1778,731545,2.46054583108353e-05,0.0024550779514589,0.00243047249314806,"Alaska"
"251","Alaska",2020-05-12,10,383,0,373,731545,1.36696990615752e-05,0.000523549474058329,0.000509879774996753,"Alaska"
"252","Alaska",2020-06-06,10,535,0,525,731545,1.36696990615752e-05,0.000731328899794271,0.000717659200732696,"Alaska"
"253","Alaska",2020-05-19,10,400,0,390,731545,1.36696990615752e-05,0.000546787962463006,0.000533118263401431,"Alaska"
"254","Alaska",2020-06-18,12,707,0,695,731545,1.64036388738902e-05,0.000966447723653364,0.000950044084779474,"Alaska"
"255","Alaska",2020-03-30,3,114,0,111,731545,4.10090971847255e-06,0.000155834569301957,0.000151733659583484,"Alaska"
"256","Alaska",2020-04-02,3,143,0,140,731545,4.10090971847255e-06,0.000195476696580525,0.000191375786862052,"Alaska"
"257","Alaska",2020-04-04,5,171,0,166,731545,6.83484953078758e-06,0.000233751853952935,0.000226917004422148,"Alaska"
"258","Alaska",2020-06-26,14,833,0,819,731545,1.91375786862052e-05,0.00113868593182921,0.00111954835314301,"Alaska"
"259","Alaska",2020-07-15,17,1631,0,1614,731545,2.32384884046778e-05,0.00222952791694291,0.00220628942853823,"Alaska"
"260","Alaska",2020-04-05,6,185,0,179,731545,8.2018194369451e-06,0.00025288943263914,0.000244687613202195,"Alaska"
"261","Alaska",2020-07-14,17,1579,0,1562,731545,2.32384884046778e-05,0.00215844548182272,0.00213520699341804,"Alaska"
"262","Alaska",2020-05-21,10,401,0,391,731545,1.36696990615752e-05,0.000548154932369164,0.000534485233307589,"Alaska"
"263","Arizona",2020-04-07,73,2870,0,2797,7278717,1.00292400432659e-05,0.000394300259235247,0.000384271019191981,"Arizona"
"264","Arizona",2020-04-03,41,1937,0,1896,7278717,5.63286084621782e-06,0.000266118328271315,0.000260485467425097,"Arizona"
"265","Arizona",2020-06-20,1346,50127,0,48781,7278717,0.000184922699975834,0.00688679062532586,0.00670186792535003,"Arizona"
"266","Arizona",2020-05-22,775,15624,0,14849,7278717,0.000106474808678507,0.00214653214295871,0.0020400573342802,"Arizona"
"267","Arizona",2020-03-07,0,5,1,4,7278717,0,6.86934249538758e-07,5.49547399631006e-07,"Arizona"
"268","Arizona",2020-06-28,1594,73920,0,72326,7278717,0.000218994638752956,0.010155635945181,0.00993664130642804,"Arizona"
"269","Arizona",2020-03-03,0,2,1,1,7278717,0,2.74773699815503e-07,1.37386849907752e-07,"Arizona"
"270","Arizona",2020-04-13,122,3705,0,3583,7278717,1.67611956887457e-05,0.00050901827890822,0.000492257083219474,"Arizona"
"271","Arizona",2020-03-26,8,508,0,500,7278717,1.09909479926201e-06,6.97925197531378e-05,6.86934249538758e-05,"Arizona"
"272","Arizona",2020-05-05,395,9305,0,8910,7278717,5.42678057135619e-05,0.00127838463839163,0.00122411683267807,"Arizona"
"273","Arizona",2020-05-31,907,19936,0,19029,7278717,0.000124609872866331,0.00273894423976094,0.00261433436689461,"Arizona"
"274","Arizona",2020-04-15,142,3964,0,3822,7278717,1.95089326869007e-05,0.000544601473034327,0.000525092540347427,"Arizona"
"275","Arizona",2020-06-13,1189,34660,0,33471,7278717,0.000163352964540317,0.00476182821780267,0.00459847525326235,"Arizona"
"276","Arizona",2020-03-28,15,773,0,758,7278717,2.06080274861627e-06,0.000106200034978692,0.000104139232230076,"Arizona"
"277","Arizona",2020-06-05,1015,24439,0,23424,7278717,0.000139447652656368,0.00335759722489554,0.00321814957223917,"Arizona"
"278","Arizona",2020-05-06,426,9707,0,9281,7278717,5.85267980607022e-05,0.00133361415205454,0.00127508735399384,"Arizona"
"279","Arizona",2020-03-18,0,27,0,27,7278717,0,3.70944494750929e-06,3.70944494750929e-06,"Arizona"
"280","Arizona",2020-05-01,330,7969,0,7639,7278717,4.5337660469558e-05,0.00109483580691487,0.00104949814644531,"Arizona"
"281","Arizona",2020-06-06,1043,25451,0,24408,7278717,0.000143294484453785,0.00349663271700219,0.0033533382325484,"Arizona"
"282","Arizona",2020-07-12,2237,122467,0,120230,7278717,0.00030733438324364,0.0168253553476526,0.016518020964409,"Arizona"
"283","Arizona",2020-07-02,1764,87445,0,85681,7278717,0.000242350403237274,0.0120137930901833,0.0117714426869461,"Arizona"
"284","Arizona",2020-05-29,886,18472,0,17586,7278717,0.000121724749018268,0.00253780989149599,0.00241608514247772,"Arizona"
"285","Arizona",2020-04-18,180,4724,0,4544,7278717,2.47296329833953e-05,0.000649015478964219,0.000624285845980823,"Arizona"
"286","Arizona",2020-04-04,52,2187,0,2135,7278717,7.14411619520308e-06,0.000300465040748253,0.00029332092455305,"Arizona"
"287","Arizona",2020-07-10,2082,116892,0,114810,7278717,0.000286039421507939,0.0160594236594169,0.015773384237909,"Arizona"
"288","Arizona",2020-06-07,1051,26989,0,25938,7278717,0.000144393579253047,0.00370793369216031,0.00356354011290726,"Arizona"
"289","Arizona",2020-03-09,0,5,1,4,7278717,0,6.86934249538758e-07,5.49547399631006e-07,"Arizona"
"290","Arizona",2020-04-09,89,3018,0,2929,7278717,1.22274296417899e-05,0.000414633513021594,0.000402406083379804,"Arizona"
"291","Arizona",2020-05-02,330,8364,0,8034,7278717,4.5337660469558e-05,0.00114910361262843,0.00110376595215888,"Arizona"
"292","Arizona",2020-03-16,0,18,1,17,7278717,0,2.47296329833953e-06,2.33557644843178e-06,"Arizona"
"293","Arizona",2020-03-31,24,1289,0,1265,7278717,3.29728439778604e-06,0.000177091649531092,0.000173794365133306,"Arizona"
"294","Arizona",2020-06-21,1349,52591,0,51242,7278717,0.000185334860525557,0.00722531182349856,0.00703997696297301,"Arizona"
"295","Arizona",2020-05-07,450,9945,0,9495,7278717,6.18240824584882e-05,0.00136631222233259,0.0013044881398741,"Arizona"
"296","Arizona",2020-07-05,1825,98103,0,96278,7278717,0.000250731001081647,0.0134780621365002,0.0132273311354185,"Arizona"
"297","Arizona",2020-04-21,208,5256,0,5048,7278717,2.85764647808123e-05,0.000722105283115142,0.00069352881833433,"Arizona"
"298","Arizona",2020-04-01,29,1530,0,1501,7278717,3.9842186473248e-06,0.00021020188035886,0.000206217661711535,"Arizona"
"299","Arizona",2020-07-13,2246,123824,0,121578,7278717,0.00030857086489281,0.0170117893029774,0.0167032184380846,"Arizona"
"300","Arizona",2020-03-29,17,919,0,902,7278717,2.33557644843178e-06,0.000126258515065224,0.000123922938616792,"Arizona"
"301","Arizona",2020-06-04,999,22886,0,21887,7278717,0.000137249463057844,0.0031442354469888,0.00300698598393096,"Arizona"
"302","Arizona",2020-07-04,1817,94567,0,92750,7278717,0.000249631906282385,0.0129922622352263,0.012742630328944,"Arizona"
"303","Arizona",2020-04-05,64,2486,0,2422,7278717,8.7927583940961e-06,0.00034154370887067,0.000332750950476574,"Arizona"
"304","Arizona",2020-03-12,0,9,1,8,7278717,0,1.23648164916976e-06,1.09909479926201e-06,"Arizona"
"305","Arizona",2020-03-11,0,9,1,8,7278717,0,1.23648164916976e-06,1.09909479926201e-06,"Arizona"
"306","Arizona",2020-03-27,13,665,0,652,7278717,1.78602904880077e-06,9.13622551886548e-05,8.9576226139854e-05,"Arizona"
"307","Arizona",2020-05-26,810,16864,0,16054,7278717,0.000111283348425279,0.00231689183684432,0.00220560848841904,"Arizona"
"308","Arizona",2020-04-10,97,3112,0,3015,7278717,1.33265244410519e-05,0.000427547876912923,0.000414221352471871,"Arizona"
"309","Arizona",2020-06-29,1598,74545,0,72947,7278717,0.000219544186152587,0.0102415027263733,0.0100219585402208,"Arizona"
"310","Arizona",2020-03-15,0,13,1,12,7278717,0,1.78602904880077e-06,1.64864219889302e-06,"Arizona"
"311","Arizona",2020-05-11,542,11383,0,10841,7278717,7.44636726500014e-05,0.00156387451249994,0.00148941083984994,"Arizona"
"312","Arizona",2020-04-08,80,3036,0,2956,7278717,1.09909479926201e-05,0.000417106476319934,0.000406115528327314,"Arizona"
"313","Arizona",2020-03-01,0,1,1,0,7278717,0,1.37386849907752e-07,0,"Arizona"
"314","Arizona",2020-06-23,1396,58378,0,56982,7278717,0.000191792042471221,0.00802036952391472,0.0078285774814435,"Arizona"
"315","Arizona",2020-03-30,20,1157,0,1137,7278717,2.74773699815503e-06,0.000158956585343269,0.000156208848345114,"Arizona"
"316","Arizona",2020-07-07,1927,105094,0,103167,7278717,0.000264744459772237,0.0144385336042052,0.014173789144433,"Arizona"
"317","Arizona",2020-04-06,65,2732,0,2667,7278717,8.93014524400385e-06,0.000375340873947977,0.000366410728703974,"Arizona"
"318","Arizona",2020-06-14,1191,35706,0,34515,7278717,0.000163627738240132,0.00490553486280618,0.00474190712456605,"Arizona"
"319","Arizona",2020-04-29,308,7209,0,6901,7278717,4.23151497715875e-05,0.000990421800984981,0.000948106651213394,"Arizona"
"320","Arizona",2020-06-01,918,20129,0,19211,7278717,0.000126121128215316,0.00276545990179313,0.00263933877357782,"Arizona"
"321","Arizona",2020-04-23,249,5772,0,5523,7278717,3.42093256270301e-05,0.000792996897667542,0.000758787572040512,"Arizona"
"322","Arizona",2020-03-08,0,5,1,4,7278717,0,6.86934249538758e-07,5.49547399631006e-07,"Arizona"
"323","Arizona",2020-04-20,191,5068,0,4877,7278717,2.62408883323806e-05,0.000696276555332485,0.000670035667000105,"Arizona"
"324","Arizona",2020-04-30,320,7655,0,7335,7278717,4.39637919704805e-05,0.00105169633604384,0.00100773254407336,"Arizona"
"325","Arizona",2020-03-14,0,12,1,11,7278717,0,1.64864219889302e-06,1.51125534898527e-06,"Arizona"
"326","Arizona",2020-04-11,108,3393,0,3285,7278717,1.48377797900372e-05,0.000466153581737001,0.000451315801946964,"Arizona"
"327","Arizona",2020-03-02,0,1,1,0,7278717,0,1.37386849907752e-07,0,"Arizona"
"328","Arizona",2020-05-15,651,13169,0,12518,7278717,8.94388392899463e-05,0.00180924742643518,0.00171980858714523,"Arizona"
"329","Arizona",2020-06-17,1249,40937,0,39688,7278717,0.000171596175534782,0.00562420547467363,0.00545260929913885,"Arizona"
"330","Arizona",2020-04-02,32,1715,0,1683,7278717,4.39637919704805e-06,0.000235618447591794,0.000231222068394746,"Arizona"
"331","Arizona",2020-05-09,532,10960,0,10428,7278717,7.30898041509238e-05,0.00150575987498896,0.00143267007083803,"Arizona"
"332","Arizona",2020-07-08,1963,108614,0,106651,7278717,0.000269690386368916,0.0149221353158805,0.0146524449295116,"Arizona"
"333","Arizona",2020-05-03,362,8640,0,8278,7278717,4.97340396666061e-05,0.00118702238320297,0.00113728834353637,"Arizona"
"334","Arizona",2020-05-16,679,13666,0,12987,7278717,9.32856710873633e-05,0.00187752869083933,0.00178424301975197,"Arizona"
"335","Arizona",2020-03-22,2,152,0,150,7278717,2.74773699815503e-07,2.08828011859782e-05,2.06080274861627e-05,"Arizona"
"336","Arizona",2020-05-30,904,19258,0,18354,7278717,0.000124197712316607,0.00264579595552348,0.00252159824320687,"Arizona"
"337","Arizona",2020-07-06,1829,101455,0,99626,7278717,0.000251280548481278,0.0139385828573909,0.0136873023089097,"Arizona"
"338","Arizona",2020-03-04,0,2,1,1,7278717,0,2.74773699815503e-07,1.37386849907752e-07,"Arizona"
"339","Arizona",2020-07-20,2784,145183,0,142399,7278717,0.00038248499014318,0.0199462350301571,0.0195637500400139,"Arizona"
"340","Arizona",2020-04-14,131,3809,0,3678,7278717,1.79976773379155e-05,0.000523306511298626,0.00050530883396071,"Arizona"
"341","Arizona",2020-05-28,860,17877,0,17017,7278717,0.000118152690920666,0.00245606471580088,0.00233791202488021,"Arizona"
"342","Arizona",2020-04-12,115,3542,0,3427,7278717,1.57994877393914e-05,0.000486624222373256,0.000470824734633865,"Arizona"
"343","Arizona",2020-03-20,0,78,0,78,7278717,0,1.07161742928046e-05,1.07161742928046e-05,"Arizona"
"344","Arizona",2020-06-11,1135,31267,0,30132,7278717,0.000155934074645298,0.00429567463606567,0.00413974056142037,"Arizona"
"345","Arizona",2020-07-11,2151,119930,0,117779,7278717,0.000295519114151574,0.0164768049094366,0.0161812857952851,"Arizona"
"346","Arizona",2020-03-10,0,6,1,5,7278717,0,8.2432109944651e-07,6.86934249538758e-07,"Arizona"
"347","Arizona",2020-04-19,184,4933,0,4749,7278717,2.52791803830263e-05,0.000677729330594939,0.000652450150211912,"Arizona"
"348","Arizona",2020-04-26,275,6534,0,6259,7278717,3.77813837246317e-05,0.000897685677297249,0.000859904293572617,"Arizona"
"349","Arizona",2020-07-09,2038,112671,0,110633,7278717,0.000279994400111998,0.0154795137659563,0.0151995193658443,"Arizona"
"350","Arizona",2020-03-25,6,401,0,395,7278717,8.2432109944651e-07,5.50921268130084e-05,5.42678057135619e-05,"Arizona"
"351","Arizona",2020-06-10,1101,29852,0,28751,7278717,0.000151262921748435,0.0041012722434462,0.00395000932169777,"Arizona"
"352","Arizona",2020-05-08,517,10526,0,10009,7278717,7.10290014023076e-05,0.00144613398212899,0.00137510498072669,"Arizona"
"353","Arizona",2020-07-16,2492,134613,0,132121,7278717,0.000342368029970117,0.0184940560266322,0.018151687996662,"Arizona"
"354","Arizona",2020-06-30,1645,79228,0,77583,7278717,0.000226001368098251,0.0108848853444913,0.0106588839763931,"Arizona"
"355","Arizona",2020-03-23,2,235,0,233,7278717,2.74773699815503e-07,3.22859097283216e-05,3.20111360285061e-05,"Arizona"
"356","Arizona",2020-07-17,2583,138523,0,135940,7278717,0.000354870233311722,0.0190312386097715,0.0186763683764598,"Arizona"
"357","Arizona",2020-04-22,231,5473,0,5242,7278717,3.17363623286906e-05,0.000751918229545125,0.000720181867216434,"Arizona"
"358","Arizona",2020-03-21,1,118,0,117,7278717,1.37386849907752e-07,1.62116482891147e-05,1.60742614392069e-05,"Arizona"
"359","Arizona",2020-06-24,1467,60190,0,58723,7278717,0.000201546508814672,0.00826931449594757,0.0080677679871329,"Arizona"
"360","Arizona",2020-07-14,2337,128097,0,125760,7278717,0.000321073068234415,0.0175988433126333,0.0172777702443988,"Arizona"
"361","Arizona",2020-03-24,5,326,0,321,7278717,6.86934249538758e-07,4.4788113069927e-05,4.41011788203883e-05,"Arizona"
"362","Arizona",2020-06-08,1053,27678,0,26625,7278717,0.000144668352952862,0.00380259323174675,0.00365792487879389,"Arizona"
"363","Arizona",2020-05-20,747,14906,0,14159,7278717,0.00010262797688109,0.00204788838472495,0.00194526040784385,"Arizona"
"364","Arizona",2020-06-22,1351,54599,0,53248,7278717,0.000185609634225372,0.00750118461811333,0.00731557498388796,"Arizona"
"365","Arizona",2020-05-04,362,8924,0,8562,7278717,4.97340396666061e-05,0.00122604024857678,0.00117630620891017,"Arizona"
"366","Arizona",2020-06-26,1536,66659,0,65123,7278717,0.000211026201458306,0.00915807002800081,0.00894704382654251,"Arizona"
"367","Arizona",2020-07-19,2761,143624,0,140863,7278717,0.000379325092595302,0.0197320489311509,0.0193527238385556,"Arizona"
"368","Arizona",2020-05-21,764,15348,0,14584,7278717,0.000104963553329522,0.00210861337238417,0.00200364981905465,"Arizona"
"369","Arizona",2020-03-06,0,3,1,2,7278717,0,4.12160549723255e-07,2.74773699815503e-07,"Arizona"
"370","Arizona",2020-05-25,807,16575,0,15768,7278717,0.000110871187875556,0.00227718703722098,0.00216631584934543,"Arizona"
"371","Arizona",2020-07-01,1725,84105,0,82380,7278717,0.000236992316090872,0.0115549210114914,0.0113179286954006,"Arizona"
"372","Arizona",2020-05-12,562,11736,0,11174,7278717,7.72114096481564e-05,0.00161237207051737,0.00153516066086922,"Arizona"
"373","Arizona",2020-06-27,1580,70124,0,68544,7278717,0.000217071222854248,0.00963411546293117,0.00941704424007693,"Arizona"
"374","Arizona",2020-03-17,0,20,1,19,7278717,0,2.74773699815503e-06,2.61035014824728e-06,"Arizona"
"375","Arizona",2020-06-18,1283,43445,0,42162,7278717,0.000176267328431645,0.00596877169424227,0.00579250436581062,"Arizona"
"376","Arizona",2020-05-23,801,16053,0,15252,7278717,0.000110046866776109,0.00220547110156914,0.00209542423479303,"Arizona"
"377","Arizona",2020-05-10,536,11119,0,10583,7278717,7.36393515505549e-05,0.00152760438412429,0.00145396503257374,"Arizona"
"378","Arizona",2020-05-24,801,16377,0,15576,7278717,0.000110046866776109,0.00224998444093925,0.00213993757416314,"Arizona"
"379","Arizona",2020-05-14,624,12674,0,12050,7278717,8.5729394342437e-05,0.00174124093573084,0.00165551154138841,"Arizona"
"380","Arizona",2020-03-13,0,9,1,8,7278717,0,1.23648164916976e-06,1.09909479926201e-06,"Arizona"
"381","Arizona",2020-06-09,1076,28296,0,27220,7278717,0.000147828250500741,0.00388749830498974,0.003739670054489,"Arizona"
"382","Arizona",2020-04-24,266,6045,0,5779,7278717,3.65449020754619e-05,0.000830503507692358,0.000793958605616896,"Arizona"
